Date,Time,T1_BBH1
11-Jul-2023,16:49:57.0625,0.0
11-Jul-2023,16:49:58.0625,0.2
11-Jul-2023,16:50:23.09375,0.0
12-Jul-2023,00:47:52.6875,0.0
12-Jul-2023,00:51:04.78125,0.2
12-Jul-2023,00:51:15.8125,0.3
12-Jul-2023,00:51:22.8125,0.0
12-Jul-2023,00:51:24.8125,0.3
12-Jul-2023,00:53:09.9375,0.6
12-Jul-2023,04:22:38.15625,0.9
12-Jul-2023,04:24:59.40625,0.7
12-Jul-2023,04:25:03.40625,0.1
12-Jul-2023,12:15:35.5625,0.0
12-Jul-2023,20:06:03.3125,0.0
13-Jul-2023,03:56:28.6875,0.0
13-Jul-2023,11:46:49.28125,0.0
13-Jul-2023,19:37:15,0.0
14-Jul-2023,03:27:40.5,0.0
14-Jul-2023,05:14:48.59375,0.0
14-Jul-2023,05:14:51.59375,0.8
14-Jul-2023,07:09:33.59375,0.7
14-Jul-2023,07:09:38.59375,0.0
14-Jul-2023,15:00:10.6875,0.0
14-Jul-2023,22:50:43.09375,0.0
15-Jul-2023,04:21:25.03125,0.0
15-Jul-2023,04:21:28.03125,0.8
15-Jul-2023,05:21:53.46875,0.6
15-Jul-2023,05:21:56.46875,0.0
15-Jul-2023,13:12:31.125,0.0
15-Jul-2023,21:03:09.6875,0.0
16-Jul-2023,04:53:48.875,0.0
16-Jul-2023,12:44:21.59375,0.0
16-Jul-2023,20:34:54.3125,0.0
17-Jul-2023,04:25:27.5,0.0
17-Jul-2023,12:16:00.46875,0.0
17-Jul-2023,20:06:33.4375,0.0
18-Jul-2023,03:57:10,0.0
18-Jul-2023,11:47:42.40625,0.0
18-Jul-2023,19:38:17.75,0.0
19-Jul-2023,03:28:50.3125,0.0
19-Jul-2023,11:19:19.8125,0.0
19-Jul-2023,19:09:50.59375,0.0
20-Jul-2023,03:00:23.0625,0.0
20-Jul-2023,10:50:55.21875,0.0
20-Jul-2023,18:41:27.375,0.0
21-Jul-2023,02:31:59.25,0.0
21-Jul-2023,10:22:30.90625,0.0
21-Jul-2023,18:13:07.3125,0.0
22-Jul-2023,02:03:41.5625,0.0
22-Jul-2023,09:54:13.5625,0.0
22-Jul-2023,17:38:51.03125,0.0
22-Jul-2023,17:39:45.5,Bad
22-Jul-2023,17:48:50.75,0.0
23-Jul-2023,01:39:21.8125,0.0
23-Jul-2023,09:29:58.78125,0.0
23-Jul-2023,17:20:30.03125,0.0
24-Jul-2023,01:11:08.125,0.0
24-Jul-2023,09:01:34.875,0.0
24-Jul-2023,16:52:07.8125,0.0
25-Jul-2023,00:42:38.59375,0.0
25-Jul-2023,08:33:09.46875,0.0
25-Jul-2023,16:23:41.28125,0.0
26-Jul-2023,00:14:09.15625,0.0
26-Jul-2023,08:04:41.5625,0.0
26-Jul-2023,15:55:13.40625,0.0
26-Jul-2023,23:45:42.1875,0.0
27-Jul-2023,07:36:16.5625,0.0
27-Jul-2023,15:26:48.53125,0.0
27-Jul-2023,23:17:19.875,0.0
28-Jul-2023,07:07:52.34375,0.0
28-Jul-2023,14:58:20.09375,0.0
28-Jul-2023,22:48:45.375,0.0
29-Jul-2023,06:39:18.21875,0.0
29-Jul-2023,14:29:50.9375,0.0
29-Jul-2023,22:20:22.90625,0.0
30-Jul-2023,06:10:56.15625,0.0
30-Jul-2023,14:01:25.9375,0.0
30-Jul-2023,21:51:56.03125,0.0
31-Jul-2023,05:42:30.40625,0.0
31-Jul-2023,12:03:43.21875,Bad
31-Jul-2023,12:03:44.21875,Bad
1-Aug-2023,01:50:06.22301,Bad
1-Aug-2023,01:50:19.25,0.0
1-Aug-2023,02:07:33.375,Bad
1-Aug-2023,02:13:43.3125,0.0
1-Aug-2023,10:04:05.6875,0.0
1-Aug-2023,17:54:18.5625,0.0
2-Aug-2023,01:44:38.53125,0.0
2-Aug-2023,09:35:03.90625,0.0
2-Aug-2023,17:25:30.78125,0.0
3-Aug-2023,01:15:50.90625,0.0
3-Aug-2023,09:06:11.3125,0.0
3-Aug-2023,16:56:34.71875,0.0
4-Aug-2023,00:46:59.40625,0.0
4-Aug-2023,08:37:21.65625,0.0
4-Aug-2023,16:27:53.875,0.0
5-Aug-2023,00:18:28.1875,0.0
5-Aug-2023,08:08:59.34375,0.0
5-Aug-2023,15:59:26.28125,0.0
5-Aug-2023,23:49:59.96875,0.0
6-Aug-2023,07:40:38.3125,0.0
6-Aug-2023,15:31:15.78125,0.0
6-Aug-2023,23:21:45.90625,0.0
7-Aug-2023,07:12:24.28125,0.0
7-Aug-2023,15:03:02.8125,0.0
7-Aug-2023,22:53:34.625,0.0
8-Aug-2023,06:44:08.1875,0.0
8-Aug-2023,14:34:45.5,0.0
8-Aug-2023,22:25:20.09375,0.0
9-Aug-2023,06:15:50.53125,0.0
9-Aug-2023,14:06:28.4375,0.0
9-Aug-2023,21:57:00.875,0.0
10-Aug-2023,05:47:37.875,0.0
10-Aug-2023,13:38:10.75,0.0
10-Aug-2023,21:28:51.21875,0.0
11-Aug-2023,05:19:25.1875,0.0
11-Aug-2023,13:09:38.75,0.0
11-Aug-2023,20:59:58.6875,0.0
12-Aug-2023,03:23:59.46875,0.1
12-Aug-2023,03:24:00.46875,0.7
12-Aug-2023,03:24:03.46875,0.0
12-Aug-2023,11:19:37,0.0
12-Aug-2023,19:10:03.875,0.0
13-Aug-2023,03:00:28.375,0.0
13-Aug-2023,10:50:59.71875,0.0
13-Aug-2023,18:41:30.90625,0.0
14-Aug-2023,02:31:56.25,0.0
14-Aug-2023,10:22:26.28125,0.0
14-Aug-2023,18:12:57.1875,0.0
15-Aug-2023,02:03:23.25,0.0
15-Aug-2023,09:53:47.0625,0.0
15-Aug-2023,17:44:16,0.0
16-Aug-2023,01:34:47.3125,0.0
16-Aug-2023,09:25:21.46875,0.0
16-Aug-2023,17:15:45.53125,0.0
17-Aug-2023,01:06:03.46875,0.0
17-Aug-2023,08:56:21.625,0.0
17-Aug-2023,16:46:47.15625,0.0
18-Aug-2023,00:37:13.0625,0.0
18-Aug-2023,08:27:31.3125,0.0
18-Aug-2023,16:17:51.3125,0.0
19-Aug-2023,00:08:12.28125,0.0
19-Aug-2023,07:58:37.5,0.0
19-Aug-2023,15:49:04.15625,0.0
19-Aug-2023,23:39:21.34375,0.0
20-Aug-2023,07:29:42.6875,0.0
20-Aug-2023,15:20:03.40625,0.0
20-Aug-2023,23:10:29.03125,0.0
21-Aug-2023,07:00:55.75,0.0
21-Aug-2023,14:51:23.78125,0.0
21-Aug-2023,22:41:52.75,0.0
22-Aug-2023,06:32:25.71875,0.0
22-Aug-2023,14:22:47.90625,0.0
22-Aug-2023,22:13:16.34375,0.0
23-Aug-2023,06:03:45.40625,0.0
23-Aug-2023,13:54:13.15625,0.0
23-Aug-2023,21:44:37.40625,0.0
24-Aug-2023,05:35:04.90625,0.0
24-Aug-2023,13:25:30.34375,0.0
24-Aug-2023,21:16:00.78125,0.0
25-Aug-2023,05:06:25.96875,0.0
25-Aug-2023,12:56:49.40625,0.0
25-Aug-2023,20:47:18.4375,0.0
26-Aug-2023,04:37:43.71875,0.0
26-Aug-2023,12:28:08.875,0.0
26-Aug-2023,20:18:34.09375,0.0
27-Aug-2023,04:09:00.1875,0.0
27-Aug-2023,11:59:32.125,0.0
27-Aug-2023,19:50:02.5,0.0
28-Aug-2023,03:40:26.8125,0.0
28-Aug-2023,11:30:58.34375,0.0
28-Aug-2023,19:21:30.21875,0.0
29-Aug-2023,03:11:56.15625,0.0
29-Aug-2023,11:02:27.46875,0.0
29-Aug-2023,18:52:57.71875,0.0
30-Aug-2023,02:43:28.28125,0.0
30-Aug-2023,10:33:44.09375,0.0
30-Aug-2023,18:24:10.5,0.0
31-Aug-2023,02:14:34.75,0.0
31-Aug-2023,10:04:55.375,0.0
31-Aug-2023,17:55:27.40625,0.0
1-Sep-2023,01:45:59.3125,0.0
1-Sep-2023,09:36:31.375,0.0
1-Sep-2023,17:27:01.5,0.0
2-Sep-2023,01:17:35.1875,0.0
2-Sep-2023,09:08:11.8125,0.0
2-Sep-2023,16:58:44.3125,0.0
3-Sep-2023,00:49:13.34375,0.0
3-Sep-2023,08:39:46.59375,0.0
3-Sep-2023,15:34:32.875,0.0
3-Sep-2023,15:35:28.6875,Bad
3-Sep-2023,15:44:32.09375,0.0
3-Sep-2023,23:35:07.59375,0.0
4-Sep-2023,07:25:42.78125,0.0
4-Sep-2023,15:16:15.1875,0.0
4-Sep-2023,23:06:47.8125,0.0
5-Sep-2023,06:57:20.75,0.0
5-Sep-2023,14:47:52.6875,0.0
5-Sep-2023,22:38:23.71875,0.0
6-Sep-2023,06:28:50.8125,0.0
6-Sep-2023,14:19:19.65625,0.0
6-Sep-2023,22:09:41.65625,0.0
7-Sep-2023,06:00:01.65625,0.0
7-Sep-2023,13:50:28.53125,0.0
7-Sep-2023,21:40:56.40625,0.0
8-Sep-2023,05:31:20.25,0.0
8-Sep-2023,13:21:39.53125,0.0
8-Sep-2023,21:12:06.78125,0.0
9-Sep-2023,05:02:33.4375,0.0
9-Sep-2023,12:52:54.84375,0.0
9-Sep-2023,20:43:16.65625,0.0
10-Sep-2023,04:33:42.09375,0.0
10-Sep-2023,12:24:16.3125,0.0
10-Sep-2023,20:14:47.09375,0.0
11-Sep-2023,04:05:19.28125,0.0
11-Sep-2023,11:55:56.65625,0.0
11-Sep-2023,19:46:30.6875,0.0
12-Sep-2023,03:37:05.09375,0.0
12-Sep-2023,11:27:40.8125,0.0
12-Sep-2023,19:18:12.28125,0.0
13-Sep-2023,03:08:34.65625,0.0
13-Sep-2023,10:59:04.6875,0.0
13-Sep-2023,18:49:31.40625,0.0
14-Sep-2023,02:39:55.1875,0.0
14-Sep-2023,10:30:17.5,0.0
14-Sep-2023,18:20:52.21875,0.0
15-Sep-2023,02:11:29.65625,0.0
15-Sep-2023,10:02:02.03125,0.0
15-Sep-2023,17:52:36.75,0.0
16-Sep-2023,01:43:10.0625,0.0
16-Sep-2023,09:33:44.375,0.0
16-Sep-2023,17:24:16.8125,0.0
17-Sep-2023,01:14:48.1875,0.0
17-Sep-2023,09:05:25.96875,0.0
17-Sep-2023,16:56:01.9375,0.0
18-Sep-2023,00:46:37.03125,0.0
18-Sep-2023,02:16:08.09375,Bad
18-Sep-2023,02:16:08.09375,0.0
18-Sep-2023,02:16:08.09375,Bad
18-Sep-2023,03:05:17.25,0.0
18-Sep-2023,03:05:29.75,0.0
18-Sep-2023,03:05:45.25,Bad
18-Sep-2023,03:15:29,0.0
18-Sep-2023,04:16:40.3125,Bad
18-Sep-2023,04:21:35.46875,0.0
18-Sep-2023,05:10:22.5,0.1
18-Sep-2023,05:10:26.5,0.6
18-Sep-2023,05:12:59.1875,0.8
18-Sep-2023,05:13:02.21875,0.0
18-Sep-2023,05:13:09.3125,0.0
18-Sep-2023,05:13:13.3125,1.1
18-Sep-2023,05:13:19.3125,0.2
18-Sep-2023,05:13:30.34375,2.1
18-Sep-2023,05:13:41.34375,2.4
18-Sep-2023,05:13:47.375,3.2
18-Sep-2023,05:14:49.53125,3.0
18-Sep-2023,05:16:00.75,0.7
18-Sep-2023,05:16:47.84375,1.0
18-Sep-2023,05:19:08.28125,2.9
18-Sep-2023,05:21:33.6875,2.7
18-Sep-2023,05:24:05.09375,1.9
18-Sep-2023,05:28:51.125,1.9
18-Sep-2023,05:31:04.625,1.7
18-Sep-2023,05:33:32.03125,1.3
18-Sep-2023,05:36:02.59375,1.0
18-Sep-2023,05:40:39.34375,1.5
18-Sep-2023,05:47:40.5625,1.6
18-Sep-2023,05:55:26.34375,1.0
18-Sep-2023,05:57:17.625,0.7
18-Sep-2023,05:57:18.625,0.2
18-Sep-2023,05:57:22.65625,0.6
18-Sep-2023,05:57:29.65625,0.0
18-Sep-2023,05:57:42.6875,0.1
18-Sep-2023,05:57:44.6875,0.6
18-Sep-2023,05:58:06.78125,0.1
18-Sep-2023,05:58:10.78125,0.6
18-Sep-2023,05:58:57.90625,0.0
18-Sep-2023,06:04:19.0625,0.1
18-Sep-2023,06:04:21.09375,0.8
18-Sep-2023,06:04:32.125,1.8
18-Sep-2023,06:06:15.40625,1.1
18-Sep-2023,06:07:10.59375,1.2
18-Sep-2023,06:07:13.59375,0.3
18-Sep-2023,06:07:29.65625,0.5
18-Sep-2023,06:07:33.65625,1.5
18-Sep-2023,06:07:49.65625,1.4
18-Sep-2023,06:08:03.65625,2.6
18-Sep-2023,06:09:12.71875,3.1
18-Sep-2023,06:09:29.78125,3.5
18-Sep-2023,06:11:07.03125,3.6
18-Sep-2023,06:13:07.4375,3.8
18-Sep-2023,06:16:08,3.3
18-Sep-2023,06:17:03.0625,2.9
18-Sep-2023,06:17:39.15625,1.8
18-Sep-2023,06:19:09.625,1.6
18-Sep-2023,06:19:18.625,1.4
18-Sep-2023,06:19:24.625,1.8
18-Sep-2023,06:19:45.625,1.8
18-Sep-2023,06:19:52.65625,2.1
18-Sep-2023,06:21:56.90625,1.9
18-Sep-2023,06:24:55.40625,1.7
18-Sep-2023,06:25:19.40625,1.6
18-Sep-2023,06:25:22.40625,0.8
18-Sep-2023,06:25:27.40625,0.8
18-Sep-2023,06:25:29.40625,1.3
18-Sep-2023,06:26:01.46875,1.4
18-Sep-2023,06:26:02.46875,1.1
18-Sep-2023,06:26:05.46875,1.6
18-Sep-2023,06:26:19.5,1.2
18-Sep-2023,06:26:20.53125,0.9
18-Sep-2023,06:26:22.5625,1.4
18-Sep-2023,06:26:34.59375,1.3
18-Sep-2023,06:26:35.59375,1.0
18-Sep-2023,06:26:38.59375,1.6
18-Sep-2023,06:27:08.6875,1.3
18-Sep-2023,06:27:30.8125,1.2
18-Sep-2023,06:27:32.8125,1.5
18-Sep-2023,06:30:20.9375,1.5
18-Sep-2023,06:37:42.03125,2.7
18-Sep-2023,06:47:12.25,2.7
18-Sep-2023,06:58:43.40625,2.8
18-Sep-2023,07:03:24,2.7
18-Sep-2023,07:07:27.8125,2.7
18-Sep-2023,07:11:56.40625,2.6
18-Sep-2023,07:15:40.1875,2.6
18-Sep-2023,07:19:58.90625,2.6
18-Sep-2023,07:22:27.40625,2.5
18-Sep-2023,07:36:14.6875,2.5
18-Sep-2023,07:48:05.40625,2.5
18-Sep-2023,07:53:18.28125,2.4
18-Sep-2023,07:58:27.25,2.5
18-Sep-2023,08:03:06,2.5
18-Sep-2023,08:06:18.90625,2.6
18-Sep-2023,08:10:29.4375,2.5
18-Sep-2023,08:21:37,2.5
18-Sep-2023,08:28:00.09375,2.5
18-Sep-2023,08:32:25.09375,2.6
18-Sep-2023,08:39:06.875,2.5
18-Sep-2023,08:46:20.6875,2.6
18-Sep-2023,08:48:55.3125,2.6
18-Sep-2023,08:55:38.65625,2.6
18-Sep-2023,09:05:04.96875,2.5
18-Sep-2023,09:11:22.125,2.5
18-Sep-2023,09:15:19.78125,2.6
18-Sep-2023,09:36:45.84375,2.5
18-Sep-2023,09:41:25.75,2.5
18-Sep-2023,09:41:29.75,0.1
18-Sep-2023,17:31:57.09375,0.0
19-Sep-2023,01:22:24.125,0.0
19-Sep-2023,09:12:55.78125,0.0
19-Sep-2023,17:03:16.46875,0.0
20-Sep-2023,00:53:41.40625,0.0
20-Sep-2023,08:44:09.4375,0.0
20-Sep-2023,16:34:36.8125,0.0
21-Sep-2023,00:25:00.9375,0.0
21-Sep-2023,08:15:36.21875,0.0
21-Sep-2023,16:06:11.65625,0.0
21-Sep-2023,23:56:43.75,0.0
22-Sep-2023,07:47:17.65625,0.0
22-Sep-2023,15:37:48.6875,0.0
22-Sep-2023,23:28:22.3125,0.0
23-Sep-2023,07:18:57.65625,0.0
23-Sep-2023,15:09:31.96875,0.0
23-Sep-2023,22:59:54.125,0.0
24-Sep-2023,06:50:21.6875,0.0
24-Sep-2023,14:40:50.375,0.0
24-Sep-2023,22:31:16.71875,0.0
25-Sep-2023,06:21:43.84375,0.0
25-Sep-2023,09:49:24.4375,0.0
25-Sep-2023,09:49:25.46875,1.1
25-Sep-2023,09:49:28.5,0.0
25-Sep-2023,17:39:52.1875,0.0
26-Sep-2023,01:30:26.28125,0.0
26-Sep-2023,09:21:03.375,0.0
26-Sep-2023,17:11:32.90625,0.0
27-Sep-2023,01:02:01.71875,0.0
27-Sep-2023,08:52:34.6875,0.0
27-Sep-2023,16:43:09.875,0.0
28-Sep-2023,00:33:39.78125,0.0
28-Sep-2023,08:24:06.71875,0.0
28-Sep-2023,16:14:45.90625,0.0
29-Sep-2023,00:05:17.84375,0.0
29-Sep-2023,07:55:47.78125,0.0
29-Sep-2023,15:46:22.96875,0.0
29-Sep-2023,23:36:53.03125,0.0
30-Sep-2023,07:27:30.3125,0.0
30-Sep-2023,15:17:58.4375,0.0
30-Sep-2023,23:08:29.71875,0.0
1-Oct-2023,06:59:01.21875,0.0
1-Oct-2023,14:49:31.46875,0.0
1-Oct-2023,22:40:01.96875,0.0
2-Oct-2023,06:30:29.40625,0.0
2-Oct-2023,14:20:55.59375,0.0
2-Oct-2023,22:11:15.40625,0.0
3-Oct-2023,06:01:30.9375,0.0
3-Oct-2023,13:51:54.4375,0.0
3-Oct-2023,21:42:12.8125,0.0
4-Oct-2023,05:32:40.03125,0.0
4-Oct-2023,13:23:01.5,0.0
4-Oct-2023,21:13:31.5,0.0
5-Oct-2023,05:04:04.1875,0.0
5-Oct-2023,09:24:17.15625,0.0
2-Nov-2023,08:34:30.80101,0.0
2-Nov-2023,08:35:50.15625,0.0
2-Nov-2023,16:26:20.78125,0.0
3-Nov-2023,00:16:52.8125,0.0
3-Nov-2023,08:07:25.1875,0.0
3-Nov-2023,15:57:59.3125,0.0
3-Nov-2023,23:48:31.59375,0.0
4-Nov-2023,07:39:00.21875,0.0
4-Nov-2023,15:29:29.1875,0.0
4-Nov-2023,23:20:00.875,0.0
5-Nov-2023,06:10:32.9375,0.0
5-Nov-2023,14:01:03.90625,0.0
5-Nov-2023,21:51:32.21875,0.0
6-Nov-2023,05:42:02.0625,0.0
6-Nov-2023,13:32:32.46875,0.0
6-Nov-2023,21:23:03.53125,0.0
7-Nov-2023,05:13:33.25,0.0
7-Nov-2023,13:04:00.15625,0.0
7-Nov-2023,20:54:30.03125,0.0
8-Nov-2023,04:45:02.96875,0.0
8-Nov-2023,12:35:39.78125,0.0
8-Nov-2023,20:26:09.8125,0.0
9-Nov-2023,04:16:43.03125,0.0
9-Nov-2023,12:07:09.625,0.0
9-Nov-2023,19:57:41.28125,0.0
10-Nov-2023,03:48:08.90625,0.0
10-Nov-2023,11:38:37.8125,0.0
10-Nov-2023,19:29:10.71875,0.0
11-Nov-2023,03:19:36.15625,0.0
11-Nov-2023,07:22:38.3125,Bad
11-Nov-2023,07:27:02.625,0.0
11-Nov-2023,07:28:03.5,Bad
11-Nov-2023,07:28:03.5,0.0
11-Nov-2023,07:28:03.5,Bad
11-Nov-2023,07:32:22.5625,0.0
11-Nov-2023,07:44:25.90625,Bad
11-Nov-2023,07:44:25.90625,0.0
11-Nov-2023,07:44:25.90625,Bad
11-Nov-2023,07:49:13.71875,0.0
11-Nov-2023,15:39:47.75,0.0
11-Nov-2023,23:30:11.90625,0.0
12-Nov-2023,07:20:37.90625,0.0
12-Nov-2023,13:12:46.875,0.0
12-Nov-2023,13:12:47.875,120.9
12-Nov-2023,13:12:48.90625,0.0
12-Nov-2023,21:03:14.65625,0.0
13-Nov-2023,04:53:40.5,0.0
13-Nov-2023,12:44:10.9375,0.0
13-Nov-2023,20:34:41.375,0.0
14-Nov-2023,04:25:14.75,0.0
14-Nov-2023,12:15:42.6875,0.0
14-Nov-2023,20:06:10.96875,0.0
15-Nov-2023,03:56:36.1875,0.0
15-Nov-2023,11:47:00.65625,0.0
15-Nov-2023,19:37:36.40625,0.0
16-Nov-2023,03:28:06.96875,0.0
16-Nov-2023,11:18:36.625,0.0
16-Nov-2023,19:09:02.4375,0.0
17-Nov-2023,02:59:32.9375,0.0
17-Nov-2023,10:49:56.96875,0.0
17-Nov-2023,18:40:25.46875,0.0
18-Nov-2023,02:30:57.5,0.0
18-Nov-2023,10:21:27.34375,0.0
18-Nov-2023,18:11:54.90625,0.0
19-Nov-2023,02:02:24.5625,0.0
19-Nov-2023,09:52:48.46875,0.0
19-Nov-2023,17:43:13.875,0.0
20-Nov-2023,01:33:36.375,0.0
20-Nov-2023,09:24:01.5,0.0
20-Nov-2023,17:14:25.8125,0.0
21-Nov-2023,01:04:55.84375,0.0
21-Nov-2023,08:55:25.25,0.0
21-Nov-2023,16:45:51,0.0
22-Nov-2023,00:36:17.40625,0.0
22-Nov-2023,01:27:52.15625,0.0
22-Nov-2023,01:27:54.15625,2.0
22-Nov-2023,01:27:56.1875,5.9
22-Nov-2023,01:27:57.1875,1.4
22-Nov-2023,01:27:58.1875,0.0
22-Nov-2023,06:15:44.25,0.0
22-Nov-2023,06:15:45.25,0.8
22-Nov-2023,06:15:46.25,4.9
22-Nov-2023,06:15:48.28125,0.0
22-Nov-2023,14:06:20.125,0.0
22-Nov-2023,21:56:52.53125,0.0
23-Nov-2023,05:47:23,0.0
23-Nov-2023,13:37:52.1875,0.0
23-Nov-2023,21:28:21.09375,0.0
24-Nov-2023,05:18:51.125,0.0
24-Nov-2023,13:09:21.65625,0.0
24-Nov-2023,20:59:47.3125,0.0
25-Nov-2023,04:50:17.28125,0.0
25-Nov-2023,09:29:10.4375,0.1
25-Nov-2023,17:19:41.1875,0.0
26-Nov-2023,01:10:08.75,0.0
26-Nov-2023,09:00:36.46875,0.0
26-Nov-2023,16:51:09.96875,0.0
27-Nov-2023,00:41:42.9375,0.0
27-Nov-2023,08:32:09.28125,0.0
27-Nov-2023,12:29:15.4375,0.0
27-Nov-2023,20:19:49.5,0.0
28-Nov-2023,04:10:20.84375,0.0
28-Nov-2023,12:00:48.46875,0.0
28-Nov-2023,19:51:19.59375,0.0
29-Nov-2023,03:41:53.375,0.0
29-Nov-2023,11:32:24.21875,0.0
29-Nov-2023,19:22:54.71875,0.0
30-Nov-2023,03:13:23.75,0.0
30-Nov-2023,11:03:56,0.0
30-Nov-2023,18:54:32.59375,0.0
1-Dec-2023,02:45:01.65625,0.0
1-Dec-2023,10:35:30.09375,0.0
1-Dec-2023,18:26:02.34375,0.0
2-Dec-2023,02:16:33.34375,0.0
2-Dec-2023,10:06:57.03125,0.0
2-Dec-2023,17:57:31.875,0.0
3-Dec-2023,01:47:57.09375,0.0
3-Dec-2023,09:38:29.46875,0.0
3-Dec-2023,17:29:01.71875,0.0
4-Dec-2023,01:19:36.3125,0.0
4-Dec-2023,01:57:30.21875,Bad
4-Dec-2023,02:59:47.6875,0.0
4-Dec-2023,03:01:12.75,Bad
4-Dec-2023,03:02:17.09375,0.0
4-Dec-2023,10:52:41.96875,0.0
4-Dec-2023,18:43:01.125,0.0
5-Dec-2023,02:33:27.96875,0.0
5-Dec-2023,10:24:04.03125,0.0
5-Dec-2023,18:14:29.53125,0.0
6-Dec-2023,02:04:56.875,0.0
6-Dec-2023,09:55:21.3125,0.0
6-Dec-2023,17:45:59.6875,0.0
7-Dec-2023,01:36:30.71875,0.0
7-Dec-2023,09:26:53.78125,0.0
7-Dec-2023,17:17:14.78125,0.0
8-Dec-2023,01:07:42,0.0
8-Dec-2023,08:58:07.59375,0.0
8-Dec-2023,16:57:16.9375,0.0
9-Dec-2023,00:47:43.46875,0.0
9-Dec-2023,08:38:08.9375,0.0
9-Dec-2023,16:28:33.5625,0.0
10-Dec-2023,00:18:59.03125,0.0
10-Dec-2023,08:09:25.09375,0.0
10-Dec-2023,15:59:45.9375,0.0
10-Dec-2023,23:50:16.40625,0.0
11-Dec-2023,07:40:45.09375,0.0
11-Dec-2023,15:31:10.53125,0.0
11-Dec-2023,23:21:33.34375,0.0
12-Dec-2023,07:11:56.65625,0.0
12-Dec-2023,15:02:20.3125,0.0
12-Dec-2023,22:52:50.1875,0.0
13-Dec-2023,01:17:24.1875,0.0
13-Dec-2023,01:17:25.1875,0.3
13-Dec-2023,01:17:26.1875,0.1
13-Dec-2023,09:07:54.0625,0.0
13-Dec-2023,16:58:12.4375,0.0
14-Dec-2023,00:48:29.75,0.0
14-Dec-2023,08:38:46.53125,0.0
14-Dec-2023,16:29:03.9375,0.0
15-Dec-2023,00:19:24.1875,0.0
15-Dec-2023,08:09:51.34375,0.0
15-Dec-2023,16:00:13.09375,0.0
15-Dec-2023,23:50:44.40625,0.0
16-Dec-2023,07:41:12.0625,0.0
16-Dec-2023,15:31:40.21875,0.0
16-Dec-2023,23:22:09.53125,0.0
17-Dec-2023,07:12:35.5,0.0
17-Dec-2023,15:03:03.625,0.0
17-Dec-2023,22:53:32.4375,0.0
18-Dec-2023,06:44:01.5625,0.0
18-Dec-2023,14:34:31.34375,0.0
18-Dec-2023,22:25:00.96875,0.0
19-Dec-2023,06:15:32.46875,0.0
19-Dec-2023,14:06:00.03125,0.0
19-Dec-2023,21:56:31.4375,0.0
20-Dec-2023,05:47:03.28125,0.0
20-Dec-2023,13:37:35.25,0.0
20-Dec-2023,21:28:07.34375,0.0
21-Dec-2023,05:18:38.71875,0.0
21-Dec-2023,13:09:09.40625,0.0
21-Dec-2023,20:59:39.53125,0.0
22-Dec-2023,04:50:12.21875,0.0
22-Dec-2023,12:40:46.1875,0.0
22-Dec-2023,20:31:21.03125,0.0
23-Dec-2023,04:21:46.4375,0.0
23-Dec-2023,12:12:18.8125,0.0
23-Dec-2023,20:02:54.46875,0.0
24-Dec-2023,03:53:28.65625,0.0
24-Dec-2023,11:43:55.53125,0.0
24-Dec-2023,19:34:17.15625,0.0
25-Dec-2023,03:24:39.84375,0.0
25-Dec-2023,11:15:05.375,0.0
25-Dec-2023,19:05:31.6875,0.0
26-Dec-2023,02:55:56.875,0.0
26-Dec-2023,10:46:24,0.0
26-Dec-2023,18:36:48.09375,0.0
27-Dec-2023,02:27:10.84375,0.0
27-Dec-2023,10:17:37.46875,0.0
27-Dec-2023,18:08:09.5625,0.0
28-Dec-2023,01:58:42.59375,0.0
28-Dec-2023,09:49:07.71875,0.0
28-Dec-2023,17:39:31.40625,0.0
29-Dec-2023,01:30:02.15625,0.0
29-Dec-2023,09:20:35.1875,0.0
29-Dec-2023,17:10:56.4375,0.0
30-Dec-2023,01:01:21.875,0.0
30-Dec-2023,08:51:53.4375,0.0
30-Dec-2023,16:42:24.03125,0.0
31-Dec-2023,00:32:46.1875,0.0
31-Dec-2023,08:23:15.9375,0.0
31-Dec-2023,16:13:40.3125,0.0
1-Jan-2024,00:04:05.90625,0.0
1-Jan-2024,07:54:25.1875,0.0
1-Jan-2024,15:44:40.03125,0.0
1-Jan-2024,23:35:05.25,0.0
2-Jan-2024,07:25:31.34375,0.0
2-Jan-2024,15:16:02,0.0
2-Jan-2024,23:06:30.75,0.0
3-Jan-2024,06:57:04,0.0
3-Jan-2024,14:47:36.25,0.0
3-Jan-2024,22:38:09.75,0.0
4-Jan-2024,06:28:35.59375,0.0
4-Jan-2024,14:18:59.84375,0.0
4-Jan-2024,22:09:31.21875,0.0
5-Jan-2024,06:00:00.59375,0.0
5-Jan-2024,13:50:32.9375,0.0
5-Jan-2024,21:41:06.28125,0.0
6-Jan-2024,05:31:38.625,0.0
6-Jan-2024,13:22:07.09375,0.0
6-Jan-2024,21:12:40.34375,0.0
7-Jan-2024,05:03:13.09375,0.0
7-Jan-2024,12:53:47.9375,0.0
7-Jan-2024,20:44:22,0.0
8-Jan-2024,04:34:52.6875,0.0
8-Jan-2024,12:25:19.40625,0.0
8-Jan-2024,20:15:51.0625,0.0
9-Jan-2024,04:06:24.0625,0.0
9-Jan-2024,11:56:56.96875,0.0
9-Jan-2024,19:47:26.09375,0.0
10-Jan-2024,03:37:57.71875,0.0
10-Jan-2024,11:28:32.21875,0.0
