Time,Value,Value Attributes
15-Mar-2024,11:43:52.6875,0.0
15-Mar-2024,03:53:29.78125,0.0
14-Mar-2024,20:03:02.90625,0.0
14-Mar-2024,19:53:58.71875,Bad
14-Mar-2024,19:53:03.5625,0.0
14-Mar-2024,13:35:54.46875,0.0
14-Mar-2024,05:45:29.59375,0.0
13-Mar-2024,21:55:02.65625,0.0
13-Mar-2024,14:04:42.8125,0.0
13-Mar-2024,06:14:17.46875,0.0
12-Mar-2024,22:23:52.09375,0.0
12-Mar-2024,14:33:26.03125,0.0
12-Mar-2024,06:43:05.3125,0.0
11-Mar-2024,22:52:43.59375,0.0
11-Mar-2024,15:02:19.1875,0.0
11-Mar-2024,07:11:53.4375,0.0
10-Mar-2024,23:21:27.40625,0.0
10-Mar-2024,15:31:04.84375,0.0
10-Mar-2024,07:40:40.21875,0.0
9-Mar-2024,22:50:17.71875,0.0
9-Mar-2024,14:59:53.03125,0.0
9-Mar-2024,07:09:25.5625,0.0
8-Mar-2024,23:19:00.25,0.0
8-Mar-2024,15:28:41.03125,0.0
8-Mar-2024,07:38:18.40625,0.0
7-Mar-2024,23:47:52.34375,0.0
7-Mar-2024,15:57:27.71875,0.0
7-Mar-2024,08:07:01.34375,0.0
7-Mar-2024,00:16:40.78125,0.0
6-Mar-2024,16:26:17.8125,0.0
6-Mar-2024,08:35:51.0625,0.0
6-Mar-2024,00:45:24.1875,0.0
5-Mar-2024,16:55:00.0625,0.0
5-Mar-2024,09:04:37.0625,0.0
5-Mar-2024,01:14:15.0625,0.0
4-Mar-2024,17:23:49.09375,0.0
4-Mar-2024,09:33:22.90625,0.0
4-Mar-2024,01:42:59.40625,0.0
3-Mar-2024,17:52:33.65625,0.0
3-Mar-2024,10:02:08.28125,0.0
3-Mar-2024,02:11:42.53125,0.0
2-Mar-2024,18:21:15.46875,0.0
2-Mar-2024,10:30:58.34375,0.0
2-Mar-2024,02:40:22,0.0
1-Mar-2024,18:49:44.9375,0.0
1-Mar-2024,10:59:09.40625,0.0
1-Mar-2024,03:08:35.15625,0.0
29-Feb-2024,19:17:58.1875,0.0
29-Feb-2024,11:27:21.5,0.0
29-Feb-2024,03:36:48.4375,0.0
28-Feb-2024,19:46:18.71875,0.0
28-Feb-2024,11:55:47.5,0.0
28-Feb-2024,04:05:12.09375,0.0
27-Feb-2024,20:14:35.78125,0.0
27-Feb-2024,12:24:05.96875,0.0
27-Feb-2024,04:33:34.15625,0.0
26-Feb-2024,20:43:09.625,0.0
26-Feb-2024,12:52:43.6875,0.0
26-Feb-2024,05:02:22.03125,0.0
25-Feb-2024,21:11:56.25,0.0
25-Feb-2024,13:21:34.1875,0.0
25-Feb-2024,05:31:14.65625,0.0
24-Feb-2024,21:40:50.25,0.0
24-Feb-2024,13:50:15.65625,0.0
24-Feb-2024,05:59:40.4375,0.0
23-Feb-2024,22:09:15.40625,0.0
23-Feb-2024,14:18:48.15625,0.0
23-Feb-2024,06:28:20.375,0.0
22-Feb-2024,22:37:56.40625,0.0
22-Feb-2024,14:47:32.21875,0.0
22-Feb-2024,06:57:11.03125,0.0
21-Feb-2024,23:06:48.65625,0.0
21-Feb-2024,15:16:19.65625,0.0
21-Feb-2024,07:25:50.375,0.0
20-Feb-2024,23:35:27.4375,0.0
20-Feb-2024,15:45:01.21875,0.0
20-Feb-2024,07:54:28.78125,0.0
20-Feb-2024,00:03:59.28125,0.0
19-Feb-2024,16:13:27.40625,0.0
19-Feb-2024,08:23:03.59375,0.0
19-Feb-2024,00:32:33.90625,0.0
18-Feb-2024,16:41:59.78125,0.0
18-Feb-2024,08:51:30.09375,0.0
18-Feb-2024,01:01:09.21875,0.0
17-Feb-2024,17:10:43.1875,0.0
17-Feb-2024,09:20:17.875,0.0
17-Feb-2024,01:29:45.84375,0.0
16-Feb-2024,17:39:13.28125,0.0
16-Feb-2024,09:48:43.21875,0.0
16-Feb-2024,01:58:09.46875,0.0
15-Feb-2024,18:07:42.53125,0.0
15-Feb-2024,10:17:11.71875,0.0
15-Feb-2024,02:26:44.03125,0.0
14-Feb-2024,18:36:20.875,0.0
14-Feb-2024,10:45:48.4375,0.0
14-Feb-2024,02:55:13.59375,0.0
14-Feb-2024,02:55:11.59375,0.4
14-Feb-2024,02:55:10.59375,0.0
13-Feb-2024,21:47:45.3125,0.0
13-Feb-2024,13:57:12.375,0.0
13-Feb-2024,06:06:39.09375,0.0
12-Feb-2024,22:16:07.59375,0.0
12-Feb-2024,14:25:35.6875,0.0
12-Feb-2024,06:35:07.8125,0.0
11-Feb-2024,22:44:34.34375,0.0
11-Feb-2024,14:54:01.3125,0.0
11-Feb-2024,07:03:28.40625,0.0
10-Feb-2024,23:12:59.4375,0.0
10-Feb-2024,15:22:27.5,0.0
10-Feb-2024,07:31:55.25,0.0
9-Feb-2024,23:41:24.28125,0.0
9-Feb-2024,15:51:06.6875,0.0
9-Feb-2024,08:00:42.625,0.0
9-Feb-2024,00:10:16.625,0.0
8-Feb-2024,16:19:49.96875,0.0
8-Feb-2024,08:29:33.84375,0.0
8-Feb-2024,00:39:06.21875,0.0
7-Feb-2024,16:48:42.21875,0.0
7-Feb-2024,08:58:15.625,0.0
7-Feb-2024,01:07:56.375,0.0
6-Feb-2024,17:17:31.59375,0.0
6-Feb-2024,09:27:06.40625,0.0
6-Feb-2024,01:36:38.375,0.0
5-Feb-2024,17:46:12.53125,0.0
5-Feb-2024,09:55:53.28125,0.0
5-Feb-2024,02:05:29.9375,0.0
4-Feb-2024,18:15:04.625,0.0
4-Feb-2024,10:24:37.09375,0.0
4-Feb-2024,02:34:13.1875,0.0
3-Feb-2024,18:43:52.875,0.0
3-Feb-2024,10:53:27.9375,0.0
3-Feb-2024,03:03:04.53125,0.0
2-Feb-2024,19:12:40.5625,0.0
2-Feb-2024,11:22:18.09375,0.0
2-Feb-2024,03:31:54.53125,0.0
1-Feb-2024,19:41:38.3125,0.0
1-Feb-2024,11:51:12.28125,0.0
1-Feb-2024,04:00:46.125,0.0
31-Jan-2024,20:10:20.40625,0.0
31-Jan-2024,12:20:00.46875,0.0
31-Jan-2024,04:29:36.03125,0.0
30-Jan-2024,20:39:08.40625,0.0
30-Jan-2024,12:48:42.875,0.0
30-Jan-2024,04:58:20.03125,0.0
29-Jan-2024,21:07:59.0625,0.0
29-Jan-2024,13:17:39.21875,0.0
29-Jan-2024,13:17:32.21875,Bad
29-Jan-2024,06:29:23.53125,0.0
29-Jan-2024,06:29:20.705,Intf,Shut
29-Jan-2024,05:45:31.625,0.0
28-Jan-2024,21:55:00.78125,0.0
28-Jan-2024,14:04:38.34375,0.0
28-Jan-2024,06:14:17.71875,0.0
27-Jan-2024,22:23:50.15625,0.0
27-Jan-2024,14:33:24.59375,0.0
27-Jan-2024,06:42:59.875,0.0
26-Jan-2024,22:52:37.15625,0.0
26-Jan-2024,15:02:20.125,0.0
26-Jan-2024,07:11:54.8125,0.0
25-Jan-2024,23:21:27.65625,0.0
25-Jan-2024,15:31:03.65625,0.0
25-Jan-2024,07:40:38.6875,0.0
24-Jan-2024,23:50:17,0.0
24-Jan-2024,15:59:51.125,0.0
24-Jan-2024,08:09:23.375,0.0
24-Jan-2024,08:09:15.259,Intf,Shut
24-Jan-2024,08:08:17.34375,0.0
16-Jan-2024,14:04:56.5,0.0
16-Jan-2024,13:54:56.03125,0.0
16-Jan-2024,06:04:30.46875,0.0
15-Jan-2024,22:14:06.6875,0.0
15-Jan-2024,14:23:38.9375,0.0
15-Jan-2024,06:33:05.03125,0.0
14-Jan-2024,22:42:32.34375,0.0
14-Jan-2024,14:51:59.0625,0.0
14-Jan-2024,07:01:27.5625,0.0
13-Jan-2024,23:10:55.9375,0.0
13-Jan-2024,15:20:25.65625,0.0
13-Jan-2024,07:29:54.65625,0.0
12-Jan-2024,23:39:20.40625,0.0
12-Jan-2024,15:48:47.6875,0.0
12-Jan-2024,07:58:18.3125,0.0
12-Jan-2024,00:07:45.15625,0.0
11-Jan-2024,16:17:16.8125,0.0
11-Jan-2024,08:26:44.28125,0.0
11-Jan-2024,00:36:10.9375,0.0
10-Jan-2024,16:45:46.53125,0.0
10-Jan-2024,08:55:20.90625,0.0
10-Jan-2024,01:04:46.625,0.0
9-Jan-2024,17:14:12.625,0.0
9-Jan-2024,09:23:39.78125,0.0
9-Jan-2024,01:33:08.75,0.0
8-Jan-2024,17:42:41.0625,0.0
8-Jan-2024,09:52:10.375,0.0
8-Jan-2024,02:01:36.53125,0.0
7-Jan-2024,18:11:00.34375,0.0
7-Jan-2024,10:20:29.6875,0.0
7-Jan-2024,02:29:55.0625,0.0
6-Jan-2024,18:39:25.4375,0.0
6-Jan-2024,10:48:54.0625,0.0
6-Jan-2024,02:58:20.65625,0.0
5-Jan-2024,19:07:53,0.0
5-Jan-2024,11:17:21.9375,0.0
5-Jan-2024,03:26:54.4375,0.0
4-Jan-2024,19:36:24.34375,0.0
4-Jan-2024,11:45:51.40625,0.0
4-Jan-2024,03:55:22.46875,0.0
3-Jan-2024,20:04:54.96875,0.0
3-Jan-2024,12:14:26.5625,0.0
3-Jan-2024,04:23:52.125,0.0
2-Jan-2024,20:33:18.53125,0.0
2-Jan-2024,12:42:50.59375,0.0
2-Jan-2024,04:52:24.28125,0.0
1-Jan-2024,21:01:57.65625,0.0
1-Jan-2024,13:11:31.0625,0.0
1-Jan-2024,05:21:11.15625,0.0
31-Dec-2023,21:30:53.96875,0.0
31-Dec-2023,13:40:30.96875,0.0
31-Dec-2023,05:50:03.125,0.0
30-Dec-2023,21:59:30.78125,0.0
30-Dec-2023,14:09:00.4375,0.0
30-Dec-2023,06:18:33.6875,0.0
29-Dec-2023,22:28:06.34375,0.0
29-Dec-2023,14:37:35.4375,0.0
29-Dec-2023,06:47:07.28125,0.0
28-Dec-2023,22:56:42.90625,0.0
28-Dec-2023,15:06:11.53125,0.0
28-Dec-2023,07:15:45.96875,0.0
27-Dec-2023,23:25:17.71875,0.0
27-Dec-2023,15:34:52.5,0.0
27-Dec-2023,07:44:22.84375,0.0
26-Dec-2023,23:53:50.34375,0.0
26-Dec-2023,16:03:23.75,0.0
26-Dec-2023,08:13:01.65625,0.0
26-Dec-2023,00:22:40.25,0.0
25-Dec-2023,16:32:14.46875,0.0
25-Dec-2023,08:41:47.40625,0.0
25-Dec-2023,00:51:20.25,0.0
24-Dec-2023,17:00:55.25,0.0
24-Dec-2023,09:10:27.71875,0.0
24-Dec-2023,01:20:03,0.0
23-Dec-2023,17:29:31.0625,0.0
23-Dec-2023,09:38:55.78125,0.0
23-Dec-2023,01:48:24.84375,0.0
22-Dec-2023,17:57:51.40625,0.0
22-Dec-2023,10:07:22.71875,0.0
22-Dec-2023,02:16:50.6875,0.0
21-Dec-2023,18:26:17.34375,0.0
21-Dec-2023,10:35:44.5,0.0
21-Dec-2023,02:45:14.03125,0.0
20-Dec-2023,18:54:46.875,0.0
20-Dec-2023,11:04:15,0.0
20-Dec-2023,03:13:40.125,0.0
19-Dec-2023,19:23:06.75,0.0
19-Dec-2023,11:32:39.28125,0.0
19-Dec-2023,03:42:13.28125,0.0
18-Dec-2023,19:51:38.03125,0.0
18-Dec-2023,12:01:02.875,0.0
18-Dec-2023,04:10:34.3125,0.0
17-Dec-2023,20:20:04.5625,0.0
17-Dec-2023,12:29:35.46875,0.0
17-Dec-2023,04:39:08.84375,0.0
16-Dec-2023,20:48:39.125,0.0
16-Dec-2023,12:58:13.84375,0.0
16-Dec-2023,05:07:43.5,0.0
15-Dec-2023,21:17:17.90625,0.0
15-Dec-2023,13:26:46.03125,0.0
15-Dec-2023,05:36:17.75,0.0
14-Dec-2023,21:45:56.125,0.0
14-Dec-2023,13:55:40.15625,0.0
14-Dec-2023,06:05:22.53125,0.0
13-Dec-2023,22:15:02.625,0.0
13-Dec-2023,14:24:44.53125,0.0
13-Dec-2023,06:34:29.625,0.0
12-Dec-2023,22:44:03.875,0.0
12-Dec-2023,14:53:39.84375,0.0
12-Dec-2023,07:03:15.3125,0.0
11-Dec-2023,23:12:52.03125,0.0
11-Dec-2023,15:22:29.75,0.0
11-Dec-2023,07:32:04.78125,0.0
10-Dec-2023,23:41:37.0625,0.0
10-Dec-2023,15:51:08.75,0.0
10-Dec-2023,08:00:44.65625,0.0
10-Dec-2023,00:10:18.75,0.0
9-Dec-2023,16:19:53.09375,0.0
9-Dec-2023,08:29:27.375,0.0
9-Dec-2023,00:38:59.0625,0.0
8-Dec-2023,16:48:32.4375,0.0
8-Dec-2023,08:58:07.59375,0.0
8-Dec-2023,01:07:42,0.0
7-Dec-2023,17:17:14.78125,0.0
7-Dec-2023,09:26:53.78125,0.0
7-Dec-2023,01:36:30.71875,0.0
6-Dec-2023,17:45:59.6875,0.0
6-Dec-2023,09:55:21.3125,0.0
6-Dec-2023,02:04:56.875,0.0
5-Dec-2023,18:14:29.53125,0.0
5-Dec-2023,10:24:04.03125,0.0
5-Dec-2023,02:33:27.96875,0.0
4-Dec-2023,18:43:01.125,0.0
4-Dec-2023,10:52:41.96875,0.0
4-Dec-2023,03:02:17.09375,0.0
4-Dec-2023,03:01:12.75,Bad
4-Dec-2023,02:59:47.6875,0.0
4-Dec-2023,01:57:30.21875,Bad
4-Dec-2023,01:19:36.3125,0.0
3-Dec-2023,17:29:01.71875,0.0
3-Dec-2023,09:38:29.46875,0.0
3-Dec-2023,01:47:57.09375,0.0
2-Dec-2023,17:57:31.875,0.0
2-Dec-2023,10:06:57.03125,0.0
2-Dec-2023,02:16:33.34375,0.0
1-Dec-2023,18:26:02.34375,0.0
1-Dec-2023,10:35:30.09375,0.0
1-Dec-2023,02:45:01.65625,0.0
30-Nov-2023,18:54:32.59375,0.0
30-Nov-2023,11:03:56,0.0
30-Nov-2023,03:13:23.75,0.0
29-Nov-2023,19:22:54.71875,0.0
29-Nov-2023,11:32:24.21875,0.0
29-Nov-2023,03:41:53.375,0.0
28-Nov-2023,19:51:19.59375,0.0
28-Nov-2023,12:00:48.46875,0.0
28-Nov-2023,04:10:20.84375,0.0
27-Nov-2023,20:19:49.5,0.0
27-Nov-2023,12:29:15.4375,0.0
27-Nov-2023,12:29:02.54201,Intf,Shut
27-Nov-2023,11:44:10.0625,0.0
27-Nov-2023,03:53:39.90625,0.0
26-Nov-2023,20:03:06.125,0.0
26-Nov-2023,12:12:36,0.0
26-Nov-2023,04:22:09.03125,0.0
25-Nov-2023,20:31:45.75,0.0
25-Nov-2023,12:41:21.59375,0.0
25-Nov-2023,04:50:52.375,0.0
24-Nov-2023,21:00:24.5,0.0
24-Nov-2023,13:10:02.71875,0.0
24-Nov-2023,05:19:34.1875,0.0
23-Nov-2023,21:29:02.15625,0.0
23-Nov-2023,13:38:32.21875,0.0
23-Nov-2023,05:48:04.1875,0.0
22-Nov-2023,21:57:34.6875,0.0
22-Nov-2023,14:06:59.28125,0.0
22-Nov-2023,06:16:26.40625,0.0
22-Nov-2023,06:16:25.40625,2.3
22-Nov-2023,06:16:24.40625,6.4
22-Nov-2023,06:16:23.40625,4.8
22-Nov-2023,06:16:22.40625,0.4
22-Nov-2023,06:16:21.375,0.0
22-Nov-2023,01:27:45.15625,0.0
22-Nov-2023,01:27:43.15625,0.3
22-Nov-2023,01:27:42.15625,1.5
22-Nov-2023,01:27:41.15625,0.0
22-Nov-2023,00:36:17.40625,0.0
21-Nov-2023,16:45:51,0.0
21-Nov-2023,08:55:25.25,0.0
21-Nov-2023,01:04:55.84375,0.0
20-Nov-2023,17:14:25.8125,0.0
20-Nov-2023,09:24:01.5,0.0
20-Nov-2023,01:33:36.375,0.0
19-Nov-2023,17:43:13.875,0.0
19-Nov-2023,09:52:48.46875,0.0
19-Nov-2023,02:02:24.5625,0.0
18-Nov-2023,18:11:54.90625,0.0
18-Nov-2023,10:21:27.34375,0.0
18-Nov-2023,02:30:57.5,0.0
17-Nov-2023,18:40:25.46875,0.0
17-Nov-2023,10:49:56.96875,0.0
17-Nov-2023,02:59:32.9375,0.0
16-Nov-2023,19:09:02.4375,0.0
16-Nov-2023,11:18:36.625,0.0
16-Nov-2023,03:28:06.96875,0.0
15-Nov-2023,19:37:36.40625,0.0
15-Nov-2023,11:47:00.65625,0.0
15-Nov-2023,03:56:36.1875,0.0
14-Nov-2023,20:06:10.96875,0.0
14-Nov-2023,12:15:42.6875,0.0
14-Nov-2023,04:25:14.75,0.0
13-Nov-2023,20:34:41.375,0.0
13-Nov-2023,12:44:10.9375,0.0
13-Nov-2023,04:53:40.5,0.0
12-Nov-2023,21:03:14.65625,0.0
12-Nov-2023,13:12:48.90625,0.0
12-Nov-2023,13:12:47.875,114.7
12-Nov-2023,13:12:46.875,0.0
12-Nov-2023,07:20:37.90625,0.0
11-Nov-2023,23:30:11.90625,0.0
11-Nov-2023,15:39:47.75,0.0
11-Nov-2023,07:49:13.71875,0.0
11-Nov-2023,07:44:25.90625,Bad
11-Nov-2023,07:44:25.90625,0.0
11-Nov-2023,07:44:25.90625,Bad
11-Nov-2023,07:32:22.5625,0.0
11-Nov-2023,07:28:03.5,Bad
11-Nov-2023,07:28:03.5,0.0
11-Nov-2023,07:28:03.5,Bad
11-Nov-2023,07:27:02.625,0.0
11-Nov-2023,07:22:38.3125,Bad
11-Nov-2023,03:19:36.15625,0.0
10-Nov-2023,19:29:10.71875,0.0
10-Nov-2023,11:38:37.8125,0.0
10-Nov-2023,03:48:08.90625,0.0
9-Nov-2023,19:57:41.28125,0.0
9-Nov-2023,12:07:09.625,0.0
9-Nov-2023,04:16:43.03125,0.0
8-Nov-2023,20:26:09.8125,0.0
8-Nov-2023,12:35:39.78125,0.0
8-Nov-2023,04:45:02.96875,0.0
7-Nov-2023,20:54:30.03125,0.0
7-Nov-2023,13:04:00.15625,0.0
7-Nov-2023,05:13:33.25,0.0
6-Nov-2023,21:23:03.53125,0.0
6-Nov-2023,13:32:32.46875,0.0
6-Nov-2023,05:42:02.0625,0.0
5-Nov-2023,21:51:32.21875,0.0
5-Nov-2023,14:01:03.90625,0.0
5-Nov-2023,06:10:32.9375,0.0
4-Nov-2023,23:20:00.875,0.0
4-Nov-2023,15:29:29.1875,0.0
4-Nov-2023,07:39:00.21875,0.0
3-Nov-2023,23:48:31.59375,0.0
3-Nov-2023,15:57:59.3125,0.0
3-Nov-2023,08:07:25.1875,0.0
3-Nov-2023,00:16:52.8125,0.0
2-Nov-2023,16:26:20.78125,0.0
2-Nov-2023,08:35:50.15625,0.0
2-Nov-2023,08:35:36.93401,Intf,Shut
2-Nov-2023,08:34:30.79901,0.0
5-Oct-2023,09:19:51.84375,0.0
5-Oct-2023,04:59:36.875,0.0
4-Oct-2023,21:09:07.34375,0.0
4-Oct-2023,13:18:39.15625,0.0
4-Oct-2023,05:28:15.90625,0.0
3-Oct-2023,21:37:46.28125,0.0
3-Oct-2023,13:47:17.8125,0.0
3-Oct-2023,05:56:57.21875,0.0
2-Oct-2023,22:06:42.84375,0.0
2-Oct-2023,14:16:17.03125,0.0
2-Oct-2023,06:25:51.46875,0.0
1-Oct-2023,22:35:24.15625,0.0
1-Oct-2023,14:44:56.78125,0.0
1-Oct-2023,06:54:22.34375,0.0
30-Sep-2023,23:03:44.125,0.0
30-Sep-2023,15:13:10.1875,0.0
30-Sep-2023,07:22:42.5,0.0
29-Sep-2023,23:32:07.03125,0.0
29-Sep-2023,15:41:35.03125,0.0
29-Sep-2023,07:50:57.875,0.0
29-Sep-2023,00:00:26.90625,0.0
28-Sep-2023,16:09:53.125,0.0
28-Sep-2023,08:19:18.6875,0.0
28-Sep-2023,00:28:46.1875,0.0
27-Sep-2023,16:38:17.25,0.0
27-Sep-2023,08:47:41.78125,0.0
27-Sep-2023,00:57:06.96875,0.0
26-Sep-2023,17:06:35.09375,0.0
26-Sep-2023,09:16:07.5,0.0
26-Sep-2023,01:25:24.625,0.0
25-Sep-2023,17:34:53.28125,0.0
25-Sep-2023,09:44:29.40625,0.0
25-Sep-2023,09:44:28.40625,0.8
25-Sep-2023,09:44:27.40625,1.1
25-Sep-2023,09:44:26.40625,0.0
25-Sep-2023,06:21:43.84375,0.0
24-Sep-2023,22:31:16.71875,0.0
24-Sep-2023,14:40:50.375,0.0
24-Sep-2023,06:50:21.6875,0.0
23-Sep-2023,22:59:54.125,0.0
23-Sep-2023,15:09:31.96875,0.0
23-Sep-2023,07:18:57.65625,0.0
22-Sep-2023,23:28:22.3125,0.0
22-Sep-2023,15:37:48.6875,0.0
22-Sep-2023,07:47:17.65625,0.0
21-Sep-2023,23:56:43.75,0.0
21-Sep-2023,16:06:11.65625,0.0
21-Sep-2023,08:15:36.21875,0.0
21-Sep-2023,00:25:00.9375,0.0
20-Sep-2023,16:34:36.8125,0.0
20-Sep-2023,08:44:09.4375,0.0
20-Sep-2023,00:53:41.40625,0.0
19-Sep-2023,17:03:16.46875,0.0
19-Sep-2023,09:12:55.78125,0.0
19-Sep-2023,01:22:24.125,0.0
18-Sep-2023,17:31:57.09375,0.0
18-Sep-2023,09:41:27.75,0.2
18-Sep-2023,06:25:24.40625,0.6
18-Sep-2023,06:18:09.28125,0.7
18-Sep-2023,06:16:53.0625,1.2
18-Sep-2023,06:10:58,1.4
18-Sep-2023,06:08:03.65625,1.7
18-Sep-2023,06:07:59.65625,1.3
18-Sep-2023,06:07:57.65625,0.8
18-Sep-2023,06:07:55.65625,0.9
18-Sep-2023,06:07:51.65625,1.1
18-Sep-2023,06:07:48.65625,0.6
18-Sep-2023,06:07:45.65625,0.8
18-Sep-2023,06:07:40.65625,1.2
18-Sep-2023,06:07:38.65625,0.6
18-Sep-2023,06:07:34.65625,0.2
18-Sep-2023,06:07:32.65625,0.8
18-Sep-2023,06:07:30.65625,0.0
18-Sep-2023,05:57:33.65625,0.2
18-Sep-2023,05:57:27.65625,0.5
18-Sep-2023,05:57:25.65625,1.6
18-Sep-2023,05:57:23.65625,2.8
18-Sep-2023,05:57:20.65625,1.5
18-Sep-2023,05:57:19.625,0.2
18-Sep-2023,05:57:17.625,1.0
18-Sep-2023,05:49:22.96875,0.9
18-Sep-2023,05:37:51.96875,0.8
18-Sep-2023,05:23:09.875,1.5
18-Sep-2023,05:15:27.625,1.2
18-Sep-2023,05:14:46.53125,0.8
18-Sep-2023,05:13:52.375,1.1
18-Sep-2023,05:13:49.375,0.3
18-Sep-2023,05:13:44.34375,0.0
18-Sep-2023,05:13:38.34375,1.7
18-Sep-2023,05:13:37.34375,1.1
18-Sep-2023,05:13:35.34375,0.8
18-Sep-2023,05:13:32.34375,2.0
18-Sep-2023,05:13:29.34375,0.1
18-Sep-2023,04:21:35.46875,0.0
18-Sep-2023,04:16:40.3125,Bad
18-Sep-2023,03:15:29,0.0
18-Sep-2023,03:05:45.25,Bad
18-Sep-2023,03:05:29.75,0.0
18-Sep-2023,03:05:17.25,0.0
18-Sep-2023,02:16:08.09375,Bad
18-Sep-2023,02:16:08.09375,0.0
18-Sep-2023,02:16:08.09375,Bad
18-Sep-2023,00:46:37.03125,0.0
17-Sep-2023,16:56:01.9375,0.0
17-Sep-2023,09:05:25.96875,0.0
17-Sep-2023,01:14:48.1875,0.0
16-Sep-2023,17:24:16.8125,0.0
16-Sep-2023,09:33:44.375,0.0
16-Sep-2023,01:43:10.0625,0.0
15-Sep-2023,17:52:36.75,0.0
15-Sep-2023,10:02:02.03125,0.0
15-Sep-2023,02:11:29.65625,0.0
14-Sep-2023,18:20:52.21875,0.0
14-Sep-2023,10:30:17.5,0.0
14-Sep-2023,02:39:55.1875,0.0
13-Sep-2023,18:49:31.40625,0.0
13-Sep-2023,10:59:04.6875,0.0
13-Sep-2023,03:08:34.65625,0.0
12-Sep-2023,19:18:12.28125,0.0
12-Sep-2023,11:27:40.8125,0.0
12-Sep-2023,03:37:05.09375,0.0
11-Sep-2023,19:46:30.6875,0.0
11-Sep-2023,11:55:56.65625,0.0
11-Sep-2023,04:05:19.28125,0.0
10-Sep-2023,20:14:47.09375,0.0
10-Sep-2023,12:24:16.3125,0.0
10-Sep-2023,04:33:42.09375,0.0
9-Sep-2023,20:43:16.65625,0.0
9-Sep-2023,12:52:54.84375,0.0
9-Sep-2023,05:02:33.4375,0.0
8-Sep-2023,21:12:06.78125,0.0
8-Sep-2023,13:21:39.53125,0.0
8-Sep-2023,05:31:20.25,0.0
7-Sep-2023,21:40:56.40625,0.0
7-Sep-2023,13:50:28.53125,0.0
7-Sep-2023,06:00:01.65625,0.0
6-Sep-2023,22:09:41.65625,0.0
6-Sep-2023,14:19:19.65625,0.0
6-Sep-2023,06:28:50.8125,0.0
5-Sep-2023,22:38:23.71875,0.0
5-Sep-2023,14:47:52.6875,0.0
5-Sep-2023,06:57:20.75,0.0
4-Sep-2023,23:06:47.8125,0.0
4-Sep-2023,15:16:15.1875,0.0
4-Sep-2023,07:25:42.78125,0.0
3-Sep-2023,23:35:07.59375,0.0
3-Sep-2023,15:44:32.09375,0.0
3-Sep-2023,15:35:28.6875,Bad
3-Sep-2023,15:34:32.875,0.0
3-Sep-2023,10:01:56.78125,0.0
3-Sep-2023,02:11:26.8125,0.0
2-Sep-2023,18:20:53.4375,0.0
2-Sep-2023,10:30:16.5,0.0
2-Sep-2023,02:39:40.90625,0.0
1-Sep-2023,18:49:12.15625,0.0
1-Sep-2023,10:58:41.59375,0.0
1-Sep-2023,03:08:05.09375,0.0
31-Aug-2023,19:17:31.75,0.0
31-Aug-2023,11:27:02.59375,0.0
31-Aug-2023,03:36:37.84375,0.0
30-Aug-2023,19:46:12.4375,0.0
30-Aug-2023,11:55:46.5625,0.0
